participant,block,wpm,error_rate,mean_hold_ms,std_hold_ms,mean_flight_ms,std_flight_ms,mean_speed_norm,jitter,calibration_wpm,kss_sleepiness,mental_demand,temporal_demand,performance,effort,frustration,attentiveness,nasa_tlx_composite,score_0_100,cognitive_level
38,17,57.36332009797922,0.0058101752386785,146.18180772344627,84.77500611734541,468.2440457811356,218.17559142003316,0.5577064286667159,0.1321616638465468,3.863624603122039,3.0,2.0,3.0,5.0,2.0,2.0,6.0,2.5,25.0,LOW
9,11,30.40165611366429,0.0277986466435532,125.69683009669694,161.72939973770144,547.2758377676607,611.4408430632623,0.7709404461441648,0.3067608469113673,2.527389235882727,9.0,1.0,4.0,5.0,1.0,1.0,2.0,2.4,23.3,LOW
76,4,34.94008883104887,0.0426473487448342,231.90359559530512,129.0539508793609,391.6389672289612,825.0757112033585,0.595156066798938,0.2242601213141802,2.99943697524216,8.0,4.0,2.0,5.0,4.0,4.0,4.0,3.8,46.7,MEDIUM
76,7,31.29001019511444,0.04573350761786,292.62966943786944,36.14535507197559,886.6298546473222,934.0020619477708,0.6936761153371471,0.2800119028616425,2.6972533942374595,3.0,3.0,5.0,2.0,4.0,4.0,4.0,3.6,43.3,MEDIUM
21,7,30.950929032535623,0.025002392573452,232.74999937336915,339.8699058135057,938.0012308874698,868.6334362043198,0.618517280100356,0.1970125807425564,4.251642183551765,6.0,2.0,4.0,6.0,2.0,2.0,3.0,3.2,36.7,LOW
69,11,11.141624673574178,0.0835357506842858,216.7285477806888,268.3137967478433,1262.8935910191326,938.5690257423272,0.353586640154411,0.47,1.7342856569636582,8.0,5.0,5.0,2.0,6.0,5.0,1.0,5.5,75.0,HIGH
5,21,14.959783552696628,0.044005145090039,240.09159270902225,251.70082491595952,939.2185693760524,688.8225794484792,0.6934435974566753,0.3224226862495943,2.167301312029277,7.0,3.0,4.0,4.0,5.0,6.0,1.0,4.4,56.7,MEDIUM
48,13,39.88358694647944,0.06,210.88435803413904,116.75191312802193,382.4369320990208,357.33684404874674,0.8198908693801477,0.0854217995872676,3.5456470284554458,2.0,2.0,1.0,6.0,2.0,1.0,6.0,2.4,23.3,LOW
40,22,29.71476997739351,0.0135775688992531,115.70779758932736,171.24907710326272,250.0,370.5423117838392,0.7650080623276813,0.1585752128142641,2.918144750988024,1.0,2.0,3.0,5.0,3.0,2.0,6.0,2.5,25.0,LOW
41,2,28.573571015081075,0.0115733970065303,105.14152129688904,69.60528298620339,533.956724835616,355.2722075912684,0.7121734761822529,0.1222838846261984,3.364865067459895,2.0,2.0,2.0,5.0,3.0,2.0,4.0,2.5,25.0,LOW
21,13,22.27540156689257,0.0641185150892624,167.42676195318106,213.444900228232,802.8529205744757,770.4851935397496,0.370845170953075,0.0,4.251642183551765,7.0,2.0,3.0,6.0,2.0,4.0,2.0,3.4,40.0,LOW
18,16,14.276124361783593,0.0167697594501718,177.31956654696728,185.446060945846,835.5887033316654,828.4565693203118,0.6134870541996813,0.0984487006298005,2.2214160399698883,4.0,2.0,2.0,6.0,2.0,2.0,6.0,2.8,30.0,LOW
87,0,32.643167905707244,0.0800455665815591,227.86070724759497,381.1837928736429,349.90756072558924,755.8635430006963,0.6669206745713268,0.1801541462964243,2.4948072857924988,8.0,5.0,4.0,5.0,5.0,2.0,6.0,4.2,53.3,MEDIUM
47,17,29.931711664455136,0.0055547342916543,142.36009424342805,98.84233070740942,490.1954956745438,572.7532064757255,0.5816994785679332,0.0843312761782467,3.581688370248654,1.0,2.0,2.0,6.0,1.0,2.0,4.0,2.5,25.0,LOW
84,14,26.087196917328463,0.1,98.39968903984568,155.4172741513106,851.8777810408776,599.1821210798219,0.5102903860493954,0.2392430760557974,3.4263173724863507,6.0,3.0,5.0,4.0,3.0,4.0,4.0,3.8,46.7,MEDIUM
89,16,23.900450335258384,0.1,398.9399357694927,358.707941780204,1142.7288128011796,637.5575236238058,0.6827716958413241,0.2792293974354604,2.130990509224274,3.0,3.0,2.0,5.0,4.0,4.0,5.0,3.6,43.3,MEDIUM
19,14,29.59673289598265,0.0514670171745401,126.7599732251356,129.04422298794307,419.3874284707542,497.38872516477056,0.7922055538536816,0.2683321943232921,3.016501100438831,9.0,6.0,7.0,7.0,7.0,7.0,3.0,6.8,96.7,HIGH
89,8,26.814138379124905,0.0251043974469858,239.8430133453537,111.58657544426924,443.93435843619744,609.9594321029053,0.6090294397703033,0.145869774972974,2.8230004669552207,6.0,5.0,4.0,2.0,4.0,4.0,4.0,3.8,46.7,MEDIUM
44,14,33.27117259847115,0.0407578300863336,103.24362639986322,45.28984404811763,673.2099105393277,700.0,0.7385759997841624,0.0431564005718637,3.011198245216083,1.0,2.0,1.0,6.0,2.0,2.0,5.0,2.5,25.0,LOW
4,14,58.89179897756443,0.0220275318509049,141.12154916975177,196.7718212363964,483.9797764033486,595.719815524498,0.840356190377245,0.3347112638856747,3.63828038537122,7.0,1.0,4.0,7.0,1.0,1.0,3.0,2.8,30.0,LOW
9,4,21.539462681357268,0.0249879650643009,124.43133992921352,165.18874470874485,562.245708641203,635.7793113611308,0.7669529232821267,0.2815100892882005,2.527389235882727,7.0,1.0,4.0,6.0,1.0,1.0,5.0,2.6,26.7,LOW
7,1,22.13876846345264,0.0899071964756687,160.59509453145498,186.5142861561252,421.193593148999,524.1433586416098,0.6770985695082996,0.278675101090897,3.893706726127027,5.0,3.0,6.0,6.0,4.0,3.0,5.0,4.4,56.7,MEDIUM
69,11,11.674899544145122,0.0995688675933764,400.9638666377916,224.7357448528305,1078.4022157057757,982.0,0.3853981316305958,0.47,1.5917939614658938,6.0,6.0,7.0,2.0,5.0,6.0,2.0,5.5,75.0,HIGH
20,23,21.81520833115697,0.0589913813184253,89.23398902149874,18.626686411518254,402.4674769834623,389.9330418405088,0.5618021209672464,0.2384107209862605,3.0937390768190154,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,50.0,MEDIUM
25,0,8.601351046370644,0.0796402107377717,150.51483645781295,218.81474450258085,591.1040070608361,579.4945094351897,0.4774177597928223,0.1095950353192888,2.5194389034483256,7.0,4.0,4.0,3.0,4.0,3.0,3.0,3.6,43.3,MEDIUM
66,7,17.232628729297453,0.16,180.0,447.1947845741289,739.577653673542,600.0,0.4686930441093339,0.4672124507909616,2.473386158750372,7.0,7.0,6.0,3.0,7.0,5.0,2.0,5.6,76.7,HIGH
67,14,24.66665365216097,0.0908540342983479,379.3736229401839,342.62387225542574,1616.0,770.0700832335503,0.605989261481831,0.4042303133143592,1.9462385595651928,7.0,6.0,5.0,3.0,7.0,5.0,1.0,5.5,75.0,HIGH
79,22,29.349101272983443,0.0218358883375769,331.34509624645244,237.92584543335872,276.3778808837443,589.3335005454143,0.5723854716882294,0.2404320594300851,2.5661963777302192,6.0,3.0,3.0,3.0,6.0,3.0,4.0,3.6,43.3,MEDIUM
48,1,41.47538914836686,0.0132633531193833,125.44334427787663,135.99998657718933,250.0,455.44789549954567,0.8589858475221561,0.0628996353247745,3.7642691652009,2.0,2.0,4.0,5.0,1.0,1.0,5.0,2.5,25.0,LOW
41,8,34.10953672741336,0.0543178031000115,86.0,80.92463907866887,507.35838220858136,263.96325260569046,0.785261734015013,0.0831359760649971,3.7977634934790863,1.0,2.0,1.0,5.0,2.0,2.0,6.0,2.4,23.3,LOW
30,1,39.82582664111124,0.06,143.2207811435038,52.6496361175922,642.9488875309548,322.3614792233742,0.7588525042187464,0.0771190948544746,4.118573558462421,4.0,3.0,2.0,7.0,2.0,2.0,7.0,2.5,25.0,LOW
84,7,33.69149979665156,0.0580628560478564,173.7284558721967,251.57406299232971,796.1245796361029,703.1499441735424,0.7580214343203925,0.2132613219833395,3.088441143164182,5.0,5.0,3.0,4.0,4.0,2.0,3.0,3.6,43.3,MEDIUM
79,2,20.265246736314964,0.0974720725810716,192.06964837663892,219.17801013975875,655.8938661542363,782.1733491653068,0.8111423124470684,0.3560655071026327,1.5993203338465225,4.0,5.0,6.0,5.0,4.0,3.0,4.0,4.6,60.0,MEDIUM
72,14,28.47277063501471,0.01,336.9809892949435,273.9294485692711,717.2112656369943,641.3583889625074,0.5375540422262937,0.1045532761427341,3.252367727094437,6.0,5.0,4.0,3.0,5.0,5.0,4.0,4.4,56.7,MEDIUM
49,9,48.39382638228852,0.0040947667376077,151.49735416909348,73.08115929090141,484.35593572579376,489.96732753528624,0.8251793806792326,0.0845410515248658,3.262441868417706,2.0,2.0,3.0,4.0,2.0,1.0,6.0,2.4,23.3,LOW
49,15,34.36013215727376,0.0510126167007305,108.06617848539926,116.135049701069,250.0,450.2041155100324,0.8175629093612661,0.0651449356780995,3.3439178823333875,3.0,1.0,1.0,5.0,1.0,2.0,6.0,2.0,16.7,LOW
68,21,7.70483729673388,0.0988969099238993,283.8692005546662,185.92500396809288,1224.9668182837777,982.0,0.34,0.4111211755770794,1.1558031219242082,7.0,6.0,6.0,2.0,6.0,6.0,2.0,5.5,75.0,HIGH
60,12,8.437582758881447,0.16,387.27494858481015,146.63071448785925,1616.0,705.0442932971595,0.37069855042828,0.3981672394703087,1.9493286350824797,9.0,6.0,6.0,4.0,7.0,7.0,2.0,6.0,83.3,HIGH
48,24,43.91530137840758,0.0205116440514909,86.0,121.62438011788302,477.8498993232134,287.6574573236795,0.8491234900859385,0.1156684259605541,3.715011931277577,2.0,2.0,2.0,6.0,2.0,1.0,5.0,2.5,25.0,LOW
74,12,23.409914585378377,0.0525205346547758,242.7630750590962,244.9960408120749,876.9548508301034,685.7645212690715,0.6921305478750607,0.2441823265031101,2.4557367460014023,7.0,4.0,5.0,4.0,5.0,4.0,4.0,4.4,56.7,MEDIUM
42,2,45.20147651215971,0.011678306059389,226.71222144465784,20.43329714810908,561.4014519840493,493.1494309804867,0.7757325630202618,0.0777728855479397,3.795578361649379,3.0,3.0,1.0,6.0,3.0,1.0,7.0,2.5,25.0,LOW
21,24,38.84355257185649,0.0198804818370035,298.6705933941699,381.39881247849127,929.9495230132226,872.9907432910671,0.7256366750274238,0.2413616916077149,4.251642183551765,4.0,2.0,4.0,6.0,2.0,3.0,2.0,3.4,40.0,LOW
87,5,26.910155477468283,0.0917055157758685,207.04089527568175,188.0488314411381,919.2764323981032,738.9213754364639,0.6095175748510024,0.0939112219065291,3.720104304552368,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,50.0,MEDIUM
84,1,34.10227505506033,0.0149360811977093,223.6533167960692,378.914154806454,437.73731402193454,604.0337633174626,0.5822042086965858,0.1042455769923791,2.125498001780925,3.0,4.0,4.0,3.0,4.0,3.0,5.0,3.6,43.3,MEDIUM
46,14,30.64438171198711,0.0168007797195328,97.48103901439278,88.86984926171309,250.0,410.51553930714977,0.8140571675667927,0.0611575154080482,4.099930718891525,2.0,1.0,2.0,5.0,2.0,2.0,3.0,2.4,23.3,LOW
20,25,16.842520338868706,0.0522383221498265,85.99432670579608,47.1817935601865,378.20872774332696,360.5677083050964,0.6144212979735442,0.2283196347303336,3.0937390768190154,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,MEDIUM
53,0,15.08175161489689,0.1553155857043356,358.37467137914444,341.21580779781164,600.0,903.714582691911,0.4540435014863151,0.437656778400271,2.374216849418922,8.0,7.0,6.0,1.0,6.0,6.0,2.0,5.5,75.0,HIGH
66,4,14.449802057741044,0.0905017882104449,325.1114813135874,354.9137058323007,1320.8834222874148,604.0129286162862,0.3538896283106279,0.3440832087359296,1.6526337061638006,8.0,7.0,5.0,2.0,5.0,6.0,2.0,5.5,75.0,HIGH
3,7,9.800316857665988,0.0453228670217736,169.46782989126308,235.9500772763593,883.8293219594261,826.4108519269681,0.4516394113940351,0.1586848082907125,1.8953181206234515,5.0,7.0,3.0,4.0,1.0,2.0,6.0,3.4,40.0,LOW
47,13,41.57224940823955,0.0057565333224158,128.29267615090097,109.13842726929283,636.7596998656686,539.5984178381769,0.8164162179709714,0.1212696091219126,3.944061646353071,3.0,2.0,2.0,5.0,2.0,2.0,6.0,2.5,25.0,LOW
53,10,17.723006881064375,0.1535550177444591,211.4991548818188,437.563707424051,1056.3769545793728,661.0396312506077,0.4892519840859366,0.2417801607211364,2.408368587075162,8.0,6.0,7.0,3.0,6.0,6.0,4.0,5.6,76.7,HIGH
63,19,14.33705134757629,0.16,337.63444382121,355.4906799519026,1435.0811165008724,982.0,0.34,0.47,1.3984444014299937,7.0,6.0,5.0,2.0,6.0,6.0,2.0,5.5,75.0,HIGH
54,10,4.870731170834239,0.142393110826527,379.67824118032297,429.8214020683604,1259.2392690620754,982.0,0.5515056271456626,0.4472675520661637,1.1,7.0,6.0,6.0,3.0,7.0,7.0,3.0,5.8,80.0,HIGH
45,10,35.70093310760659,0.0002620659221542,86.0,116.69483212127317,478.1955120151581,208.08960597826672,0.8054075912665342,0.1071521287133564,3.2657153884043257,2.0,2.0,2.0,3.0,1.0,2.0,5.0,2.0,16.7,LOW
76,16,28.063845598453145,0.1,189.5562399284441,142.3638803977039,722.9585531587328,440.198234368716,0.7646127719779108,0.2274936985607397,3.700327177519646,7.0,4.0,3.0,5.0,4.0,2.0,3.0,3.6,43.3,MEDIUM
8,3,16.185501250495765,0.0715728859111212,168.18357520161408,197.5850446592356,691.2479234402417,616.850762428717,0.6032774935026102,0.1908232259052347,2.1519833970177884,4.0,5.0,3.0,4.0,4.0,5.0,5.0,4.2,53.3,MEDIUM
49,0,41.06715091482796,0.0466763311521771,86.0,74.01585161620676,657.0790893617955,359.9994725288881,0.7179512416590716,0.0488796280841396,3.5304377915690064,2.0,1.0,2.0,5.0,3.0,2.0,5.0,2.5,25.0,LOW
18,21,18.8277758793559,0.0315708812260536,177.82473152509274,185.855361487849,883.2492274115469,836.2704184466947,0.6978067165173815,0.1770593038848295,2.2214160399698883,4.0,3.0,2.0,6.0,2.0,2.0,6.0,3.0,33.3,LOW
84,8,21.27014117233408,0.0402791939998021,317.70888891116823,255.30355475231516,1151.3757707633313,524.2425950968751,0.549204578860876,0.3006228957921601,3.641488655249064,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.6,43.3,MEDIUM
32,17,34.7125821533301,0.06,170.0733587819763,87.98766967054748,683.7276220657468,508.341217409059,0.817814647379089,0.0622634667533059,3.2534571786939552,1.0,1.0,2.0,5.0,1.0,3.0,7.0,2.4,23.3,LOW
23,1,35.64930763041687,0.0439538359926304,181.1257418654561,223.36541337249932,628.4875659443065,684.372808945861,0.4770436176025292,0.0414690408596365,3.1061619578111657,6.0,3.0,4.0,7.0,4.0,1.0,6.0,3.8,46.7,MEDIUM
61,25,20.569432629842176,0.0858097404677692,362.30196020676846,219.64800920609392,1099.4647885351264,725.8677388390286,0.3731975210960125,0.3312179294943485,1.9612613927282243,8.0,6.0,5.0,4.0,5.0,6.0,2.0,5.5,75.0,HIGH
43,3,25.0,0.0549298323071399,114.01119774840944,111.8553208046702,538.3958086656615,351.4468387146949,0.8479736201958795,0.0037757248566579,3.5484896734757427,2.0,4.0,2.0,5.0,3.0,2.0,7.0,2.5,25.0,LOW
8,21,23.715235810240785,0.0262656951918345,355.40586357352726,376.62056855417774,1139.7913943295212,861.2121540240665,0.7417715364602908,0.3162440041054359,2.1519833970177884,5.0,5.0,3.0,2.0,5.0,6.0,4.0,4.2,53.3,MEDIUM
33,22,50.286047935967936,0.0088497188108602,86.0,97.44982940037409,266.7408979443805,379.93710802299887,0.8330078520340201,0.0908203425606533,4.3,3.0,3.0,2.0,6.0,1.0,1.0,5.0,2.5,25.0,LOW
77,1,35.84791946679748,0.0576419020496083,227.55034603042964,352.20693507211826,626.7517793224455,720.3690727288688,0.4120878766231447,0.1695273755123572,2.280681443500017,6.0,3.0,4.0,4.0,5.0,5.0,4.0,4.2,53.3,MEDIUM
57,16,14.049851926306124,0.1424841303520445,260.13733253303127,364.0534654289782,1109.0559304718656,874.3233079449224,0.34,0.3430965958876196,2.071563041895459,7.0,5.0,5.0,3.0,7.0,7.0,1.0,5.5,75.0,HIGH
54,8,22.97157932621284,0.1395801139754796,317.2908349067797,133.9423148931983,600.0,964.0308137224145,0.4803570323685022,0.2724407710778779,1.956882722665696,7.0,6.0,5.0,3.0,6.0,6.0,2.0,5.5,75.0,HIGH
20,0,25.91583718268361,0.0359653835640602,97.2832455908446,18.521457534308304,279.2628226041288,241.82069902696853,0.5302995421990957,0.0863788982583913,3.0937390768190154,4.0,2.0,4.0,4.0,4.0,4.0,6.0,3.6,43.3,MEDIUM
5,5,19.11403271232308,0.1211382173008835,146.15454312472718,146.30811633985016,602.4820066628655,572.9175590933663,0.5974184936554449,0.2064165932370544,2.167301312029277,7.0,2.0,4.0,5.0,4.0,2.0,4.0,3.4,40.0,LOW
4,17,50.10045985162465,0.0234335392027699,168.05660926150193,229.8076409132831,422.3953746322821,541.4109457098434,0.930934482617921,0.4015786787925166,3.63828038537122,7.0,1.0,4.0,7.0,2.0,1.0,3.0,3.0,33.3,LOW
84,1,22.33725728588983,0.0666812849067018,291.82477432763994,228.87579932868812,732.726181524504,697.3315056300185,0.6952712956791054,0.1187463256057875,3.4734405996577955,7.0,5.0,6.0,4.0,6.0,2.0,4.0,4.6,60.0,MEDIUM
49,7,44.08106468300683,0.0364607215755409,134.28620291357294,123.79809832707208,303.33153484486934,624.4823248476646,0.7150962932170601,0.1515386125611409,3.337742946994865,2.0,2.0,3.0,5.0,4.0,3.0,5.0,2.5,25.0,LOW
49,19,42.19350274250217,0.0145309985802365,242.57789813064647,64.50439911990185,755.9253004233844,521.0781384005735,0.6287702201832994,0.0880405404775619,3.516741790312991,2.0,3.0,3.0,4.0,3.0,1.0,7.0,2.5,25.0,LOW
85,8,13.858776682423768,0.0169284614341229,204.37372157732372,324.1567618755409,748.652410389749,597.3528445311557,0.8570527251399808,0.2860239355246167,2.695420630297157,7.0,4.0,5.0,4.0,4.0,2.0,3.0,3.8,46.7,MEDIUM
70,23,18.599995997631588,0.0349241418148854,303.82789300834776,56.73909567549916,576.3088083041933,822.1438120202029,0.642523207617836,0.2200646835481431,2.762454568383771,5.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,50.0,MEDIUM
89,23,23.202621379730125,0.0536974338191706,246.4656251074997,348.1039360245863,788.704811995306,725.9580205921043,0.7860321895311951,0.1870699765725432,2.816808063831364,3.0,6.0,4.0,5.0,4.0,4.0,5.0,4.6,60.0,MEDIUM
20,4,13.012093961844675,0.0463515838477886,93.71546004201431,19.697123408405734,366.0041149593287,283.11215704314344,0.4049492767362093,0.0133369627365902,3.0937390768190154,3.0,3.0,4.0,4.0,4.0,6.0,6.0,4.2,53.3,MEDIUM
46,13,35.3209197601138,0.0095497580026665,210.529858191784,57.518149646137815,731.6354174813116,450.81750887250826,0.8378610447859016,0.1299387161849199,3.3699362387984984,3.0,2.0,3.0,5.0,2.0,1.0,6.0,2.5,25.0,LOW
69,4,5.024984436483251,0.16,287.743525066026,253.4241411642257,1369.6220462278036,848.6669269693434,0.34,0.433678955799632,1.4800672471102287,7.0,7.0,6.0,3.0,6.0,7.0,5.0,5.8,80.0,HIGH
40,20,30.97478106457,0.0028211246343908,143.47826704240762,17.0,318.3395462929105,557.2387434143576,0.6209699336318923,0.1402152984363104,3.7529261361870185,4.0,2.0,2.0,5.0,3.0,2.0,5.0,2.5,25.0,LOW
35,25,30.531058559920982,0.0448752026072291,251.27049660442535,69.6955310183101,648.2676226476882,367.8379662641841,0.8096790579951643,0.1042150484268038,4.089289738255788,3.0,2.0,1.0,6.0,3.0,1.0,7.0,2.5,25.0,LOW
58,8,8.347167716218262,0.16,463.7247091446064,201.51249875224255,983.859221001693,865.1508280338807,0.4485596037332798,0.3339501227880634,1.7048545294956945,9.0,5.0,6.0,4.0,6.0,6.0,3.0,5.5,75.0,HIGH
89,22,29.19383079358144,0.0141765640629788,182.3591041446981,320.9826586929404,792.3084873982856,643.5131629668813,0.6217077862038752,0.3987889155532235,2.52507092736716,6.0,4.0,3.0,4.0,3.0,4.0,4.0,3.6,43.3,MEDIUM
63,9,13.715154395906945,0.12283095331472,469.6355548239928,450.4361250172552,1127.9995752999312,812.8001654303995,0.34,0.3935724095075416,1.621459486355496,7.0,7.0,6.0,1.0,6.0,5.0,4.0,5.5,75.0,HIGH
2,17,24.59799668959785,0.0875191474742303,265.3373264630428,333.5036124774113,976.9929466534757,874.9804630935182,0.5797668859852613,0.2439866158981203,2.979001299733391,7.0,5.0,5.0,6.0,6.0,6.0,6.0,5.6,76.7,HIGH
42,18,49.259854890509736,0.06,166.3663840885551,87.25307637692784,270.35041785822324,254.8598167577064,0.8091109603057258,0.0485309261296525,4.053254055944848,2.0,2.0,2.0,5.0,2.0,1.0,5.0,2.4,23.3,LOW
41,17,40.37134400646928,0.0495142013158994,108.1198111662002,184.8669994026376,566.8904717848217,393.24874780847415,0.7403339796950378,0.0915089158672895,3.2709733393515044,2.0,3.0,1.0,6.0,2.0,2.0,5.0,2.5,25.0,LOW
75,0,36.42992998910224,0.0272803026386149,86.0,302.2220692634433,813.1761370512689,755.896533318348,0.5983361792507498,0.2403937988633399,1.8289280635647809,7.0,4.0,4.0,5.0,4.0,4.0,5.0,4.2,53.3,MEDIUM
42,10,38.42524278062294,0.0116188925979239,150.63833907071376,197.85271435641292,720.2357066843139,338.34563738032784,0.798149841441019,0.1739004245617827,3.803813498305288,2.0,1.0,2.0,6.0,1.0,2.0,6.0,2.4,23.3,LOW
42,12,33.24479718241012,0.0111426822785809,160.8884590941002,96.0633036536888,338.2599246569851,443.91586845772383,0.8852189302995426,0.1261530275443807,3.5107173772477758,3.0,2.0,1.0,7.0,2.0,2.0,7.0,2.5,25.0,LOW
32,13,28.62746696939727,0.0161036315203245,86.0,60.75651367534887,734.0649361143738,322.41616627649915,0.9026102313914502,0.1393121475707543,3.4496158269812005,3.0,3.0,1.0,5.0,2.0,2.0,5.0,2.5,25.0,LOW
42,24,49.706423129756494,0.0164280062683903,157.064582071061,123.6128229194556,390.5442498544833,371.1891224661399,0.6740806324215912,0.0709032551436916,4.052930978358586,4.0,1.0,2.0,5.0,3.0,2.0,7.0,2.5,25.0,LOW
49,5,37.05089339112094,0.06,148.65315088681666,70.71968268377142,349.9721460114968,378.0759343326729,0.7487383246293343,0.078457888789744,3.5176751339838344,1.0,3.0,2.0,7.0,2.0,1.0,5.0,2.5,25.0,LOW
45,8,33.65203593653892,0.0083076841118548,123.83866733696534,111.4049536536909,464.2820019528284,432.1240544677044,0.8330572352205197,0.117176096989064,3.135984444319541,1.0,1.0,3.0,6.0,2.0,2.0,4.0,2.5,25.0,LOW
16,1,28.64435586858769,0.0262981044931107,107.21570150630458,24.09231849613741,327.1998471767866,249.83993293609592,0.6787891212680702,0.2668023178729253,2.884624444839292,4.0,2.0,2.0,6.0,2.0,2.0,6.0,2.8,30.0,LOW
11,24,32.161340402997155,0.0658327063530862,200.8881542983309,273.16403917609426,614.7192239487368,640.5843791547547,0.913914111532971,0.410635460471824,2.316286075955209,5.0,4.0,3.0,6.0,2.0,3.0,4.0,3.6,43.3,MEDIUM
10,22,30.76077796327213,0.0443469785575048,380.2453531172726,340.3283497712758,1152.2858517727482,876.4640603116651,0.8133572518194506,0.3514763464254076,3.8097184611361854,7.0,6.0,1.0,7.0,5.0,1.0,7.0,4.0,50.0,MEDIUM
25,4,24.102353208068426,0.0624302874302874,210.4546487015956,268.10280883265114,801.9068205026015,662.0247447191143,0.4363128482711322,0.1084068751515232,2.5194389034483256,7.0,3.0,4.0,5.0,4.0,3.0,4.0,3.8,46.7,MEDIUM
23,10,42.37522587306291,0.0443068079966162,369.13679038577686,425.6047162743391,945.004779768508,755.4069837291455,0.4791769840097703,0.0567963028981256,3.1061619578111657,7.0,3.0,3.0,7.0,4.0,1.0,5.0,3.6,43.3,MEDIUM
